chapter_name,link,qns,ans
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-1-686,"A fast food chain charges $3.80 for a burger, and $1.50 for a pack of fries. The fast food chain collected $4675 from the sale burgers and fries. For every 10 orders of burgers, there were 3 orders of fries. (a) How many burgers were ordered? (b) How much less revenue would the fast food chain have made if no fries were ordered?  Notes to student:","1100,495"
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-1-689,"Recently Sarah participated in a mathematics competition. The rules are as follows: Out of every 10 questions, Sarah skipped 1 and answered 2 incorrectly. If Sarah scored 65 marks, what is the total number of questions in the competition?",30
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-2-693,"The length of 3 identical rods is equal to the length of 8 identical wires. If the length of a wire is 9.6 cm, what is the length of 3 rods?  Notes to student: ",76.8
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-2-694,"A toy store wants to bring in the latest toy cars and toy trains. 2 toy cars cost as much as a toy train. A toy car costs $12.90. With a budget of $9984.60, what is the number of train sets that the toy store can bring in if they have already placed an order for 500 toy cars?  ",137
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-2-695,"At a bakery, 6 tarts cost as much as 2 pies. Martin bought 15 tarts and 6 pies at a cost of $52.80 How much does 1 tart cost?  Notes to student:",1.60
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-2-696,"Tammy paid $10.50 for 15 pens and 4 notebooks. If 10 pens cost as much as 2 notebooks, how much does a notebook cost?   Note to students:",1.50
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-3-699,"Linda had some 10-cent, 20-cent, 50-cent and $1 coins in her purse. The number of 10-cent coins is equal to the number of 20-cent coins. There were 18 more 50-cent coins than 10-cents coins. The number of $1 coins was twice the combined total of all the other coins in Linda'a purse. If there were a total of 657 coins in Linda's purse, what was the total value of all the 50-cent coins?  Notes to student:",42.50
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-3-700,"Tiffany was at the bank to deposit some coins. The bank teller verified that the total value of the coins was $261.25 There were 5 times as many 50-cent coins as there were 10-cent coins, and 4 times as many 10-cent coins as there were 5-cent coins. If there were 625 coins in total, how many 10-cent coins did Tiffany deposit? ",100
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-3-701,"Sam wanted to donate all the money he had in his piggy bank to a local charity. In his piggy bank, he had a total of 175 coins, and it consisted of 50-cent, 10-cent, and 5-cent coins. The number of 10-cent coins is twice the number of 50-cent coins, and four times the number of 5-cent coins. How much could Sam donate?  Notes to student:",36.25
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-4-702,Jack bought a box of 60 marbles for $10.50 He sold 5 marbles for $3.60 How much profit did he earn if he sold all his marbles?  Notes to student:,32.70
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-4-703,A kilogram of pomegranates costs $1.40 Jamie bought 15 kg of pomegranates and sold them at a price of $3.55 per kilogram. How much profit did Jamie make?  Notes to student:,32.75
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-4-704,"A shopkeeper sold olive oil at $1.30 for every 150 ml. Given that the shopkeeper had obtained the olive oil at a cost of 55 cents per litre, how much did he earn if he sold 90 litres ofolive oil?  Notes to student:",730.50
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-5-705,"For every 120 sets of newspapers that Tony delivers, he gets a bonus of $20.40 If he delivers 40 sets of newspapers a day, he will earn a total amount of $3204.80 in a month of 30 days. What is his monthly fixed salary?  Notes to student:",3000.80
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-5-706,"Sarah is a professional hair stylist at a salon, receiving a fixed salary each month. For every customer who requests for her services, she gets a commission of $0.20 for every $3 of services rendered. In 3 months, she rendered $14526 worth of services for the salon. Her total pay for 3 months was $4748.40 What is her fixed monthly salary?",1260
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-5-707,"Austin works part time as a salesman selling laptops that cost $1999 each. He gets a monthly basic salary, and receives a 1 percent commission on every laptop sold. Given that he sold a total of 120 laptops, and earned a total of $16798.80 for the year, what is his monthly salary?",1200
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-6-708,"The total cost of 8 identical backpacks, 6 identical pouches and 6 identical shirts is $301.30 The cost of 1 pouch and 1 shirt is $18.75 The cost of 1 pouch is $1.15 less than the cost of a shirt. What is the cost of 4 backpacks and 2 shirts?  Notes to student:",114.30
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-6-709,"A hair tie and a hair clip cost $2.60 in total. Sherry paid $17.20 in total for 5 hair ties, and 8 hair clips. Amanda decided that she liked Sherry's accessories, and decided to spend all the money in her pocket on them. If Amanda had $13.40 in her pocket and bought 3 hair ties, how many hair clips could she have bought with the rest of the money?  Notes to student:",7
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-6-710,"A slice of chocolate cake and a pie cost $5.20 in total. Julia bought 5 slices of chocolate cake, and 8 pies. How much does 1 pie cost if she paid $34.40?  Notes to student:",2.80
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-7-711,Jane's container of rice had a mass of 5.4 kg. Joel's container of rice had a mass of 7.8 kg. The amount of rice in Jane's container was17that in Joel's container. (a) What is the mass of rice in Jane's container? (b) Find the mass of an empty container. (Note: both containers are identical)  Notes to student:,"0.4,5"
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-7-715,The total mass of a box with 25 chemistry textbooks is 32 kg. An identical box with 40 physics textbooks has a mass of 38 kg The mass of a physics textbook is `3/4` that of a chemistry textbook. (a) Find the total mass of 3 chemistry and 6 physics textbooks. (b) What is the mass of the box?  Notes to student:  ,"9,2"
Decimals,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-decimals-if-you-master-decimals-we-bow-to-you-decimals-exercise-7-717,A truck loaded with goods bound for destination A had a mass of 15750 kg A similar truck loaded with goods bound for destination B had a mass of 12500 kg. The mass of the goods for destination B was23the mass of the goods in the other truck. (a) Find the total mass of the goods in both the trucks. (b) What was the mass of a truck?  Notes to student:,"16250,6000"
